* VELROT Run on 2025/ 5/20  1: 4 Version 1.01
* SYSTEM 1 File    : EURA       Slave.vel
* SYSTEM 2 File    : EURA       Master.vel
* FUNDAMENTAL File :            link.file
* OUTPUT FRAME     : EURA       PARAM_OPT TRS     
* EQ_DIST          :              200.0 m, CP_DIST :        200.0 m*
* AV_DIST          :                0.0 m* HEIGHT WEIGHT    :   0.000001
* 
* RMS fit for       28 components from   14 stations was       0.62 mm/yr, NRMS     2.23
* Estimates of Transformation parameters are: 
*    1 X-Offset      47.5676    97.9617 (mm/yr) 
*    2 Y-Offset      73.5393   159.5524 (mm/yr) 
*    3 Z-Offset    -105.2908   109.5669 (mm/yr) 
*    4 X-Rot          2.2826     3.6703 (mas/yr)
*    5 Y-Rot         -3.5256     4.2099 (mas/yr)
*    6 Z-Rot         -1.4545     4.2598 (mas/yr)
*    7 Scale      ********** ********** (ppb/yr)
*  Differences at the fundamental sites
*   #  Name 1  Name Ref    dN (mm)    dE (mm)    dU (mm)    sN (mm)    sE (mm)    sU (mm)   sTN (mm)   sTE (mm)   sTU (mm)
A    1 orid_GPS ORID_GPS      -0.49      -0.24 **********       0.16       0.15       1.03       0.14       0.14 **********
    0.67200   43.03600     0.34   -0.07    0.34   -0.07    0.03    0.05  0.000     -0.49   -0.49    0.31 BARY_GPS 
    5.93900   49.56800     0.19   -0.30    0.19   -0.30    0.05    0.11  0.000      0.44    0.44    0.80 BASC_GPS 
   11.73100   45.76200     0.35    1.01    0.35    1.01    0.08    0.14  0.000     -0.24   -0.24    0.81 BASS_GPS 
    5.83400   50.63700    -0.25   -0.63   -0.25   -0.63    0.03    0.04  0.000     -0.33   -0.33    0.30 BAT0_GPS 
   21.07900   44.15300     1.24   -1.20    1.24   -1.20    0.10    0.10  0.000     -0.38   -0.38    0.54 BATO_GPS 
    3.96700   43.87700     0.21   -0.09    0.21   -0.09    0.10    0.20  0.000      0.24    0.24    1.06 BAUB_GPS 
  359.91200   47.53600     0.20   -0.43    0.20   -0.43    0.15    0.10  0.000     -0.94   -0.94    0.78 BAUG_GPS 
   14.52200   51.19200    -0.34   -0.05   -0.34   -0.05    0.08    0.15  0.000     -0.06   -0.06    0.90 BAUT_GPS 
  359.83000   47.68900    -0.07   -0.39   -0.07   -0.39    0.04    0.08  0.000     -0.34   -0.34    0.49 BAZO_GPS 
   19.15100   48.75200    -0.24   -0.00   -0.24   -0.00    0.04    0.05  0.000     -0.29   -0.29    0.28 BBYS_GPS 
    2.16600   41.34200     0.42   -0.59    0.42   -0.59    0.05    0.09  0.000     -1.73   -1.73    0.61 BCL1_GPS 
    2.00400   41.40500     0.02   -0.03    0.02   -0.03    0.07    0.08  0.000     -0.57   -0.57    0.46 BCLN_GPS 
   37.36000   11.60000    -2.59    7.11   -2.59    7.11    0.21    0.44  0.000      0.37    0.37    1.27 BDMT_GPS 
   10.41800   45.52000    -0.17    0.82   -0.17    0.82    0.05    0.11  0.000     -1.18   -1.18    0.70 BDZZ_GPS 
    3.13700   42.51500     1.26   -0.23    1.26   -0.23    0.17    0.34  0.000     -0.64   -0.64    1.28 BEA2_GPS 
  351.72100   42.47200    -0.03    0.43   -0.03    0.43    0.09    0.10  0.000     -0.51   -0.51    0.46 BEAR_GPS 
    2.08200   49.43000     0.05   -0.26    0.05   -0.26    0.03    0.06  0.000     -0.52   -0.52    0.41 BEAU_GPS 
    2.10300   49.44600     0.23   -0.06    0.23   -0.06    0.04    0.08  0.000     -0.76   -0.76    0.52 BEAV_GPS 
  352.84200   42.85600     2.76    1.23    2.76    1.23    0.08    0.10  0.000     -0.36   -0.36    0.54 BECE_GPS 
  352.12700   38.01300    -0.88    0.60   -0.88    0.60    0.03    0.05  0.000      0.06    0.06    0.33 BEJA_GPS 
  354.25200   40.39600    -0.55    1.08   -0.55    1.08    0.10    0.18  0.000     -2.60   -2.60    0.83 BEJR_GPS 
   23.13300   39.29500    -5.50  -13.90   -5.50  -13.90    0.14    0.19  0.000     -2.24   -2.24    0.92 BELE_GPS 
  354.06800   54.57700     0.10   -0.02    0.10   -0.02    0.11    0.09  0.000      0.34    0.34    0.53 BELF_GPS 
    1.40100   41.60000     0.09   -0.10    0.09   -0.10    0.03    0.05  0.000      0.00    0.00    0.23 BELL_GPS 
   15.85500   39.61800     0.20    3.21    0.20    3.21    0.06    0.09  0.000     -0.72   -0.72    0.51 BELV_GPS 
  354.11900   38.95400    -0.66   -0.64   -0.66   -0.64    0.09    0.64  0.000      0.55    0.55    1.16 BEN1_GPS 
  351.87300   37.23200    -1.48    0.32   -1.48    0.32    0.04    0.06  0.000     -0.69   -0.69    0.34 BENA_GPS 
  352.63600   57.47300     0.07    0.25    0.07    0.25    0.04    0.06  0.000      0.16    0.16    0.35 BENB_GPS 
   14.77800   41.12200    -0.00    2.40   -0.00    2.40    0.06    0.10  0.000      0.69    0.69    0.62 BENE_GPS 
   28.34100  -26.19500    -1.30    5.52   -1.30    5.52    0.14    0.10  0.000      4.56    4.56    0.42 BENI_GPS 
   20.47700   44.80600     0.68    0.12    0.68    0.12    0.07    0.11  0.000     -1.42   -1.42    0.70 BEOG_GPS 
   19.95600   40.70300    -0.68   -0.07   -0.68   -0.07    0.07    0.12  0.000     -0.87   -0.87    0.64 BER1_GPS 
   19.94600   40.70800    -0.56   -0.59   -0.56   -0.59    0.06    0.08  0.000     -0.22   -0.22    0.37 BERA_GPS 
    9.65900   45.68000    -0.01    0.12   -0.01    0.12    0.03    0.07  0.000      0.55    0.55    0.48 BERG_GPS 
    5.31900   60.39800    -1.46   -0.31   -1.46   -0.31    0.15    0.18  0.000      0.93    0.93    0.93 BERH_GPS 
    5.18700   50.70100    -0.20   -1.48   -0.20   -1.48    0.03    0.05  0.000     -0.29   -0.29    0.30 BERL_GPS 
    4.61200   50.86200     0.03   -0.12    0.03   -0.12    0.02    0.04  0.000     -0.14   -0.14    0.28 BERT_GPS 
  359.90100   40.61500     0.42   -0.18    0.42   -0.18    0.10    0.12  0.000     -0.59   -0.59    0.44 BERX_GPM 
   84.38000   28.22900     7.76   31.64    7.76   31.64    0.12    0.16  0.000      1.44    1.44    0.66 BESI_GPS 
   28.33400  -28.25000     0.99    5.31    0.99    5.31    0.02    0.04  0.000     -0.02   -0.02    0.25 BETH_GPS 
    2.67600   42.25600     0.05   -0.07    0.05   -0.07    0.05    0.10  0.000     -0.57   -0.57    0.53 BEUD_GPS 
    2.87700   50.13000    -0.24   -0.32   -0.24   -0.32    0.11    0.17  0.000     -0.76   -0.76    0.94 BEUG_GPS 
   13.06900   45.67200    -0.21    2.25   -0.21    2.25    0.02    0.06  0.000     -2.22   -2.22    0.35 BEVA_GPS 
    9.76900   44.19400     0.50    0.02    0.50    0.02    0.04    0.08  0.000     -0.20   -0.20    0.38 BEVE_GPS 
    4.31600   51.30700    -0.44   -0.27   -0.44   -0.27    0.04    0.06  0.000     -1.63   -1.63    0.44 BEZA_GPS 
   16.22900   50.50900    -0.30    0.00   -0.30    0.00    0.06    0.09  0.000      0.63    0.63    0.56 BEZD_GPS 
    8.32500   48.33000     0.05    0.02    0.05    0.02    0.04    0.06  0.000      0.53    0.53    0.38 BFO1_GPS 
  353.99400   54.64800     0.51   -0.23    0.51   -0.23    0.15    0.31  0.000      0.10    0.10    1.65 BFST_GPS 
   26.20500  -29.11100     1.46    5.11    1.46    5.11    0.06    0.08  0.000     -0.62   -0.62    0.54 BFTA_GPS 
   26.29800  -29.10400     0.16    3.61    0.16    3.61    0.28    0.21  0.000      1.97    1.97    0.63 BFTN_GPS 
  355.50300   48.48100     0.38   -0.38    0.38   -0.38    0.12    0.25  0.000     -2.18   -2.18    1.16 BGBC_GPS 
   11.89500   43.88900     0.39    2.04    0.39    2.04    0.05    0.08  0.000      1.17    1.17    0.46 BGDR_GPS 
  358.25000   52.44800     0.11   -0.15    0.11   -0.15    0.06    0.10  0.000     -1.06   -1.06    0.79 BIAX_GPS 
  358.46300   43.47200     0.60    0.32    0.60    0.32    0.02    0.06  0.000     -1.45   -1.45    0.33 BIAZ_GPS 
   25.85100   46.82400    -0.39   -0.44   -0.39   -0.44    0.09    0.12  0.000      1.27    1.27    0.59 BICA_GPS 
    8.04800   45.56100    -0.09   -0.01   -0.09   -0.01    0.03    0.05  0.000      0.69    0.69    0.30 BIEL_GPS 
   10.29200   45.93400    -0.34    0.68   -0.34    0.68    0.08    0.18  0.000     -0.03   -0.03    0.84 BIEN_GPS 
    0.29600   41.84800     0.23   -0.17    0.23   -0.17    0.03    0.05  0.000     -0.34   -0.34    0.39 BINE_GPS 
   15.13300   41.20000     0.54    3.57    0.54    3.57    0.06    0.10  0.000      0.74    0.74    0.60 BIOG_GPS 
   12.50600   37.90600    -1.34    2.92   -1.34    2.92    0.14    0.20  0.000     -0.26   -0.26    1.12 BIRG_GPS 
   16.28700   39.51400     0.83    3.43    0.83    3.43    0.07    0.12  0.000      0.00    0.00    0.73 BISI_GPS 
   17.42900   50.25700    -0.21   -0.26   -0.21   -0.26    0.04    0.08  0.000      0.36    0.36    0.39 BISK_GPS 
   27.42900  -32.86400     1.23    5.24    1.23    5.24    0.05    0.07  0.000     -0.36   -0.36    0.41 BISO_GPS 
    2.00100    7.18200    -1.13    2.85   -1.13    2.85    0.11    0.13  0.000     -2.04   -2.04    0.60 BJAB_GPS 
    2.45000    6.38500    -1.45    2.50   -1.45    2.50    0.06    0.09  0.000     -0.85   -0.85    0.47 BJCO_GPS 
    2.92800   11.12500    -2.19    2.42   -2.19    2.42    0.16    0.12  0.000     -0.74   -0.74    0.60 BJKA_GPS 
    1.38100   10.25300    -2.08    3.06   -2.08    3.06    0.11    0.13  0.000     -0.65   -0.65    0.61 BJNA_GPS 
    3.20400    9.95100    -1.69    2.42   -1.69    2.42    0.12    0.14  0.000      0.21    0.21    0.64 BJNI_GPS 
    2.62600    9.35800    -1.36    2.64   -1.36    2.64    0.09    0.11  0.000     -0.30   -0.30    0.58 BJPA_GPS 
    1.99300    7.92800    -1.55    2.57   -1.55    2.57    0.09    0.12  0.000     -0.85   -0.85    0.62 BJSA_GPS 
    4.22900   12.46900    -1.65    3.22   -1.65    3.22    0.18    0.21  0.000     -1.31   -1.31    1.03 BKFP_GPS 
   12.20400   46.13700     0.08    1.16    0.08    1.16    0.04    0.07  0.000      0.66    0.66    0.40 BL01_GPM 
  356.96500   53.77700     0.03   -0.81    0.03   -0.81    0.03    0.05  0.000     -0.13   -0.13    0.26 BLAP_GPS 
  337.02500   79.53900   -12.71    4.19  -12.71    4.19    0.05    0.08  0.000      7.65    7.65    0.39 BLAS_GPS 
   14.79400   46.59000     0.73    1.31    0.73    1.31    0.07    0.11  0.000     -0.18   -0.18    0.51 BLEI_GPS 
    1.82500   50.95900     0.28   -0.16    0.28   -0.16    0.03    0.05  0.000     -0.43   -0.43    0.36 BLER_GPS 
    6.85800   47.62600     0.19    0.02    0.19    0.02    0.03    0.06  0.000     -0.33   -0.33    0.49 BLFT_GPS 
    5.57400   46.17600     0.09    0.06    0.09    0.06    0.04    0.07  0.000     -0.45   -0.45    0.45 BLG2_GPM 
   11.35100   44.51100     0.30    4.45    0.30    4.45    0.10    0.15  0.000     -3.76   -3.76    0.54 BLGN_GPS 
  359.19900   42.95800     0.07   -0.38    0.07   -0.38    0.06    0.13  0.000     -0.17   -0.17    0.63 BLGU_GPS 
    6.36700   43.87400     0.09   -0.02    0.09   -0.02    0.05    0.07  0.000     -0.13   -0.13    0.38 BLIX_GPS 
   13.56000   41.81000    -0.38    1.56   -0.38    1.56    0.19    0.16  0.000     -1.09   -1.09    0.71 BLRA_GPS 
    6.61100   47.32400     0.28    0.41    0.28    0.41    0.09    0.10  0.000      0.45    0.45    0.55 BLVR_GPS 
   81.71400   28.65600     7.20   33.68    7.20   33.68    0.13    0.16  0.000      0.06    0.06    0.68 BMCL_GPS 
  358.17000   49.65900    -0.02    0.15   -0.02    0.15    0.03    0.05  0.000     -0.57   -0.57    0.30 BMHG_GPS 
    0.97700   43.87700     0.49   -0.18    0.49   -0.18    0.08    0.12  0.000      0.36    0.36    0.78 BMNT_GPS 
   89.66500   26.11900    12.20   36.20   12.20   36.20    0.18    0.26  0.000     -1.97   -1.97    1.16 BNGM_GPS 
   11.66900   44.62500     0.94    2.39    0.94    2.39    0.08    0.19  0.000     -5.59   -5.59    1.17 BO03_GPS 
    9.38300   44.77100     0.42    0.86    0.42    0.86    0.04    0.07  0.000      0.04    0.04    0.35 BOBB_GPS 
   16.09000   46.74100     1.18    0.28    1.18    0.28    0.05    0.08  0.000     -1.15   -1.15    0.42 BODO_GPS 
   21.03500   52.47500    -0.40    0.01   -0.40    0.01    0.01    0.02  0.000     -0.11   -0.11    0.16 BOGE_GPM 
    1.11300   49.47600     0.20   -0.18    0.20   -0.18    0.05    0.11  0.000     -1.00   -1.00    0.77 BOGU_GPS 
    2.04300   49.09400    -0.01    0.03   -0.01    0.03    0.03    0.06  0.000     -0.36   -0.36    0.36 BOIS_GPS 
   11.20800   45.59400     0.06    0.01    0.06    0.01    0.22    0.22  0.000     -1.79   -1.79    1.30 BOLC_GPS 
   11.35700   44.50000     0.90    3.44    0.90    3.44    0.04    0.06  0.000     -1.32   -1.32    0.33 BOLG_GPS 
   11.32900   44.48800     0.65    3.46    0.65    3.46    0.03    0.08  0.000      0.10    0.10    0.34 BOLO_GPS 
   11.36500   46.49700     0.23    0.82    0.23    0.82    0.07    0.13  0.000      0.17    0.17    0.70 BOLZ_GPS 
   15.91500   37.93300     1.12    2.17    1.12    2.17    0.08    0.11  0.000     -0.30   -0.30    0.70 BOMA_GPM 
   11.28400   45.40100    -0.04    1.25   -0.04    1.25    0.05    0.14  0.000     -0.89   -0.89    0.69 BONI_GPS 
    3.05700   51.70000    -0.10   -0.38   -0.10   -0.38    0.12    0.25  0.000     -0.78   -0.78    1.25 BOR0_GPS 
   17.07400   52.27700    -0.21   -0.18   -0.21   -0.18    0.02    0.03  0.000     -0.44   -0.44    0.19 BOR1_GPS 
   11.96900   45.53300     0.09    1.36    0.09    1.36    0.07    0.15  0.000     -0.45   -0.45    1.01 BOR2_GPS 
  352.53800   38.81000     0.43    0.10    0.43    0.10    0.06    0.06  0.000     -0.40   -0.40    0.33 BORB_GPS 
   12.21800   46.43700    -0.04    0.77   -0.04    0.77    0.06    0.08  0.000      0.70    0.70    0.39 BORC_GPS 
   10.69600   44.30600     1.36    1.47    1.36    1.47    0.05    0.08  0.000     -0.17   -0.17    0.38 BOR__GPS 
    6.66400   53.57800    -0.04   -0.42   -0.04   -0.42    0.02    0.04  0.000     -1.30   -1.30    0.29 BORJ_GPM 
    6.74800   53.56100    -0.08   -0.69   -0.08   -0.69    0.03    0.05  0.000     -0.70   -0.70    0.35 BORK_GPM 
   10.36400   46.46800    -0.60    0.79   -0.60    0.79    0.04    0.08  0.000      1.72    1.72    0.32 BORM_GPS 
  359.91700   39.90500     0.40   -0.14    0.40   -0.14    0.04    0.05  0.000     -0.48   -0.48    0.29 BORR_GPS 
   21.78600   47.09000     0.20   -0.11    0.20   -0.11    0.11    0.14  0.000     -0.85   -0.85    0.72 BORS_GPS 
   22.09800   44.07900     1.03   -0.48    1.03   -0.48    0.06    0.09  0.000     -1.20   -1.20    0.51 BORX_GPS 
   11.03400   45.60000    -0.03    1.00   -0.03    1.00    0.04    0.06  0.000     -0.41   -0.41    0.31 BOSC_GPS 
   22.47200   42.50100     0.89   -3.09    0.89   -3.09    0.09    0.12  0.000     -1.45   -1.45    0.65 BOSI_GPS 
    0.65400   44.71600    -0.25   -0.59   -0.25   -0.59    0.04    0.09  0.000     -0.45   -0.45    0.46 BOSS_GPS 
  352.34200   41.69300     0.18    0.08    0.18    0.08    0.06    0.09  0.000     -0.38   -0.38    0.37 BOTI_GPS 
  358.35900   47.16600     0.41   -0.01    0.41   -0.01    0.06    0.08  0.000     -0.52   -0.52    0.48 BOUG_GPS 
    2.23600   46.28800     0.29   -0.07    0.29   -0.07    0.03    0.05  0.000     -0.33   -0.33    0.36 BOUS_GPS 
   16.17200   38.14600     1.27    2.90    1.27    2.90    0.09    0.11  0.000     -0.85   -0.85    0.58 BOV9_GPS 
   13.54200   46.33300     0.00    1.64    0.00    1.64    0.06    0.11  0.000     -0.33   -0.33    0.46 BOVE_GPS 
    2.11900   49.43000    -0.03   -0.04   -0.03   -0.04    0.09    0.09  0.000     -1.32   -1.32    0.58 BOV__GPS 
   55.64300  -20.98200     0.51    4.77    0.51    4.77    0.13    0.13  0.000     -1.80   -1.80    0.71 BPAN_GPS 
   23.12700   52.03500    -0.23    0.03   -0.23    0.03    0.06    0.07  0.000     -0.40   -0.40    0.35 BPDL_GPS 
  356.60400   57.00700     0.17    0.21    0.17    0.21    0.04    0.08  0.000      0.97    0.97    0.34 BRAE_GPS 
  351.57100   41.55300    -0.37    0.17   -0.37    0.17    0.07    0.12  0.000     -0.66   -0.66    0.74 BRAG_GPS 
   27.97300   45.26800     0.59   -1.24    0.59   -1.24    0.05    0.09  0.000     -3.19   -3.19    0.60 BRAI_GPS 
   11.11300   44.12200     0.48    1.64    0.48    1.64    0.03    0.06  0.000      0.35    0.35    0.24 BRAS_GPS 
   11.94100   46.79700     0.15    0.66    0.15    0.66    0.03    0.05  0.000      1.05    1.05    0.29 BRBZ_GPS 
    4.62800   51.35400    -0.40   -0.77   -0.40   -0.77    0.06    0.10  0.000     -0.20   -0.20    0.27 BRCT_GPS 
    9.47500   42.77500    -0.01    0.19   -0.01    0.19    0.08    0.08  0.000     -1.30   -1.30    0.47 BRDO_GPS 
  359.52600   46.84000     0.07    0.00    0.07    0.00    0.03    0.05  0.000     -0.15   -0.15    0.36 BRE2_GPM 
   10.23300   45.56500    -0.03    0.59   -0.03    0.59    0.03    0.06  0.000      0.79    0.79    0.36 BREA_GPM 
  356.61800   51.95300     0.24    0.04    0.24    0.04    0.03    0.06  0.000     -0.73   -0.73    0.30 BREC_GPS 
   10.30100   45.95600     0.09    0.57    0.09    0.57    0.05    0.10  0.000      1.17    1.17    0.53 BREN_GPS 
    2.31500   48.61000     0.22   -0.19    0.22   -0.19    0.02    0.06  0.000     -0.43   -0.43    0.30 BRET_GPS 
    1.52700   48.94600     0.16   -0.21    0.16   -0.21    0.08    0.16  0.000     -0.33   -0.33    1.20 BREV_GPS 
   15.59200   45.90400     0.59    2.17    0.59    2.17    0.04    0.08  0.000     -0.39   -0.39    0.42 BREZ_GPS 
    1.75600   45.96000     0.27   -0.25    0.27   -0.25    0.09    0.20  0.000     -0.95   -0.95    0.82 BRG9_GPS 
    3.20000   51.19100     0.07   -0.16    0.07   -0.16    0.02    0.05  0.000     -0.71   -0.71    0.29 BRGG_GPS 
  353.23600   41.80700     0.44    0.14    0.44    0.14    0.04    0.08  0.000     -1.17   -1.17    0.35 BRGN_GPS 
   11.77000   44.22500     1.50    3.42    1.50    3.42    0.03    0.07  0.000      0.70    0.70    0.36 BRI1_GPM 
   17.94000   40.63700     1.14    4.01    1.14    4.01    0.06    0.12  0.000     -0.54   -0.54    0.77 BRIN_GPS 
   27.77700  -25.63600     1.08    5.25    1.08    5.25    0.05    0.08  0.000      0.39    0.39    0.37 BRIT_GPS 
    1.48800   45.15700     0.20   -0.42    0.20   -0.42    0.08    0.16  0.000     -0.87   -0.87    0.94 BRIV_GPS 
  358.47400   41.83500     0.03   -0.32    0.03   -0.32    0.05    0.08  0.000     -0.69   -0.69    0.42 BRJA_GPS 
   27.64400   46.23300    -1.65   -1.67   -1.65   -1.67    0.14    0.16  0.000      0.03    0.03    1.03 BRLD_GPS 
   16.27800   41.31900     1.25    4.62    1.25    4.62    0.07    0.14  0.000     -1.81   -1.81    0.99 BRLT_GPS 
    7.70700   48.71100     0.19   -0.25    0.19   -0.25    0.08    0.18  0.000     -0.90   -0.90    1.15 BRM2_GPS 
    4.93800   45.72600     0.15    0.20    0.15    0.20    0.04    0.08  0.000      0.14    0.14    0.51 BRMF_GPS 
    7.63300   47.90800     0.21   -0.02    0.21   -0.02    0.10    0.16  0.000     -0.71   -0.71    1.15 BRMG_GPS 
    0.47800   48.00200     0.44   -0.16    0.44   -0.16    0.07    0.10  0.000     -0.49   -0.49    0.76 BRMZ_GPS 
   87.27200   26.52000    10.92   35.83   10.92   35.83    0.10    0.16  0.000     -1.74   -1.74    0.57 BRN2_GPS 
   87.28100   26.43900    10.89   36.68   10.89   36.68    0.28    0.34  0.000     -3.72   -3.72    1.83 BRNG_GPS 
   28.73300  -25.80300     1.13    5.69    1.13    5.69    0.06    0.08  0.000      0.98    0.98    0.37 BRNK_GPS 
   12.08400   46.10000    -0.21    0.73   -0.21    0.73    0.05    0.10  0.000      1.36    1.36    0.39 BRSE_GPS 
  355.50300   48.38000     0.06    0.25    0.06    0.25    0.02    0.04  0.000     -0.99   -0.99    0.21 BRST_GPS 
    7.48000   47.63300    -0.11    0.40   -0.11    0.40    0.03    0.07  0.000     -0.02   -0.02    0.46 BRTH_GPS 
    0.64900   45.36400     0.44   -0.07    0.44   -0.07    0.06    0.10  0.000     -1.18   -1.18    0.79 BRTM_GPS 
   23.71300   52.08800    -0.30   -0.39   -0.30   -0.39    0.05    0.08  0.000     -0.03   -0.03    0.44 BRTS_GPS 
    9.72500   44.23600     0.17    0.23    0.17    0.23    0.05    0.09  0.000     -0.46   -0.46    0.47 BRU1_GPS 
    4.35900   50.79800    -0.11    0.09   -0.11    0.09    0.01    0.03  0.000     -0.22   -0.22    0.18 BRUS_GPM 
  357.28900   43.06600     0.22   -0.07    0.22   -0.07    0.06    0.10  0.000     -0.76   -0.76    0.39 BRZR_GPS 
    5.98900   47.24700     0.27    0.03    0.27    0.03    0.03    0.04  0.000     -0.24   -0.24    0.28 BSCN_GPS 
   35.02300   32.77900    -3.69    8.24   -3.69    8.24    0.03    0.05  0.000      0.27    0.27    0.24 BSHM_GPS 
   14.59400   41.54600     0.76    3.05    0.76    3.05    0.04    0.06  0.000     -0.21   -0.21    0.30 BSSO_GPS 
   13.87500   45.64300    -0.55    2.02   -0.55    2.02    0.07    0.15  0.000     -0.70   -0.70    0.88 BSVZ_GPS 
   11.27800   45.25800     0.04    1.22    0.04    1.22    0.02    0.05  0.000     -0.98   -0.98    0.34 BTAC_GPS 
    5.35400   48.48600     0.18    0.06    0.18    0.06    0.04    0.05  0.000     -0.46   -0.46    0.34 BUAN_GPS 
   25.47000   45.41300    -0.10   -0.21   -0.10   -0.21    0.09    0.11  0.000     -0.50   -0.50    0.56 BUCE_GPS 
  358.98300   51.99600     0.24   -0.24    0.24   -0.24    0.05    0.12  0.000     -0.73   -0.73    0.78 BUCI_GPS 
  357.03800   57.67600    -0.41    0.25   -0.41    0.25    0.05    0.07  0.000      0.71    0.71    0.30 BUCK_GPS 
   26.12600   44.46400    -0.35   -1.19   -0.35   -1.19    0.03    0.04  0.000      1.43    1.43    0.24 BUCU_GPS 
   12.50000   55.73900    -0.32   -0.40   -0.32   -0.40    0.02    0.03  0.000      0.93    0.93    0.25 BUDD_GPM 
  340.67500   64.24000   -12.71    1.56  -12.71    1.56    0.05    0.10  0.000     19.59   19.59    0.60 BUDH_GPS 
    9.70000   40.71000     0.07    0.50    0.07    0.50    0.14    0.19  0.000      0.45    0.45    1.05 BUDO_GPS 
    4.19100   51.01300     0.12    1.24    0.12    1.24    0.04    0.10  0.000      0.03    0.03    0.47 BUGG_GPS 
    1.93600   50.09800     0.10   -0.02    0.10   -0.02    0.03    0.06  0.000     -0.47   -0.47    0.36 BUGN_GPS 
    5.27300   44.27800    -0.03   -0.18   -0.03   -0.18    0.04    0.09  0.000     -0.21   -0.21    0.37 BUIS_GPS 
  356.36300   41.00100     0.12   -0.04    0.12   -0.04    0.09    0.14  0.000      0.11    0.11    0.69 BUIT_GPS 
   21.76600   42.46000     0.68   -2.31    0.68   -2.31    0.06    0.08  0.000     -2.51   -2.51    0.49 BUJA_GPS 
   15.37800   40.07800    -0.08    2.40   -0.08    2.40    0.03    0.05  0.000     -0.13   -0.13    0.30 BULG_GPS 
  356.93200   41.58800    -0.27   -0.22   -0.27   -0.22    0.04    0.07  0.000     -0.21   -0.21    0.33 BUOS_GPS 
    5.91100   44.63300    -0.52    0.56   -0.52    0.56    0.13    0.27  0.000      2.42    2.42    1.14 BURE_GPS 
  356.31300   42.34700    -0.35    0.47   -0.35    0.47    0.03    0.06  0.000     -1.08   -1.08    0.31 BURX_GPS 
    3.46900   50.03400    -0.17    0.38   -0.17    0.38    0.09    0.19  0.000     -2.04   -2.04    1.07 BUSI_GPS 
    7.15200   45.13700     0.18   -0.19    0.18   -0.19    0.05    0.10  0.000      0.15    0.15    0.45 BUSL_GPS 
    0.64000   45.67600     0.28   -0.20    0.28   -0.20    0.03    0.06  0.000     -0.50   -0.50    0.38 BUSS_GPS 
  353.73900   58.51600     0.10    0.29    0.10    0.29    0.12    0.17  0.000     -1.10   -1.10    0.80 BUT1_GPS 
   19.05600   47.48100     0.38    0.57    0.38    0.57    0.04    0.07  0.000     -0.12   -0.12    0.29 BUTE_GPS 
  358.08000   53.22900     0.26   -0.03    0.26   -0.03    0.06    0.06  0.000     -0.52   -0.52    0.40 BUXT_GPS 
   21.63900   45.61900     0.12   -0.43    0.12   -0.43    0.07    0.10  0.000     -0.17   -0.17    0.52 BUZE_GPS 
  334.55900   37.71600    -3.09    0.82   -3.09    0.82    0.07    0.27  0.000     -1.48   -1.48    0.45 BVF1_GPM 
    2.23900   50.37000     1.29    0.37    1.29    0.37    0.12    0.14  0.000      0.42    0.42    0.47 BVOI_GPS 
    5.37200   49.18400     0.10   -0.10    0.10   -0.10    0.08    0.10  0.000     -0.78   -0.78    0.62 BVS2_GPM 
   22.57400  -32.34700     1.48    4.85    1.48    4.85    0.04    0.05  0.000      0.02    0.02    0.30 BWES_GPS 
   17.99400   53.13500    -0.11   -0.19   -0.11   -0.19    0.03    0.06  0.000     -0.41   -0.41    0.35 BYDG_GPS 
   11.33800   46.49700    -0.14    0.55   -0.14    0.55    0.03    0.05  0.000      1.13    1.13    0.25 BZR2_GPM 
    0.62500   44.54600     0.36   -0.79    0.36   -0.79    0.11    0.20  0.000     -1.45   -1.45    0.87 C2CN_GPS 
    9.00000   39.01100    -0.02    0.16   -0.02    0.16    0.11    0.15  0.000     -0.91   -0.91    0.86 CA02_GPS 
    9.13400   39.53800    -0.01    0.31   -0.01    0.31    0.08    0.12  0.000     -0.59   -0.59    0.84 CA04_GPS 
    9.11800   39.23800    -0.03    0.25   -0.03    0.25    0.15    0.18  0.000     -0.60   -0.60    1.23 CA05_GPS 
  357.45200   37.22100    -1.12   -0.20   -1.12   -0.20    0.04    0.08  0.000     -0.15   -0.15    0.32 CAAL_GPS 
    4.92800   51.96900    -0.23   -0.64   -0.23   -0.64    0.03    0.05  0.000     -0.66   -0.66    0.22 CAB2_GPM 
   14.67800   41.56000     1.59    3.16    1.59    3.16    0.12    0.17  0.000      0.39    0.39    0.89 CABA_GPS 
  359.30200   37.63100    -0.08    1.10   -0.08    1.10    0.04    0.09  0.000     -0.08   -0.08    0.47 CABO_GPS 
  355.57600   37.46800    -1.02    0.23   -1.02    0.23    0.07    0.08  0.000     -0.31   -0.31    0.35 CABR_GPS 
  353.65800   39.47900    -0.41    0.31   -0.41    0.31    0.02    0.04  0.000     -0.15   -0.15    0.23 CACE_GPS 
    3.93300   47.05700     0.14   -0.09    0.14   -0.09    0.02    0.04  0.000     -0.40   -0.40    0.31 CACI_GPS 
   16.27400   41.07800     1.15    4.47    1.15    4.47    0.05    0.08  0.000     -0.39   -0.39    0.44 CADM_GPS 
    9.11000   39.22800    -0.58   -0.12   -0.58   -0.12    0.03    0.05  0.000     -0.36   -0.36    0.33 CAEF_GPM 
